ProvinceName,KabupatenName,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
SULAWESI TENGGARA,KOTA BAU BAU,BETOAMBARI,3826,3905,7731
SULAWESI TENGGARA,KOTA BAU BAU,WOLIO,8115,9768,17883
GORONTALO,GORONTALO,TELAGA,7012,4863,11875
GORONTALO,GORONTALO,TOLANGOHULA,7907,4655,12562
GORONTALO,GORONTALO,BOLIYOHUTO,5201,4600,9801
GORONTALO,GORONTALO,TELAGA BIRU,9991,5176,15167
GORONTALO,GORONTALO,BATUDAA PANTAI,4207,1771,5978
GORONTALO,GORONTALO,MOOTILANGO,6837,3359,10196
GORONTALO,BOALEMO,BOTUMOITO,4685,3330,8015
GORONTALO,BOALEMO,PAGUYAMAN PANTAI,2423,2005,4428
SULAWESI TENGGARA,KOTA BAU BAU,BUNGI,1468,2253,3721
GORONTALO,GORONTALO,DUNGALIYO,6484,2888,9372
GORONTALO,GORONTALO,TIBAWA,14506,6567,21073
GORONTALO,GORONTALO,BILATO,3187,2006,5193
GORONTALO,GORONTALO,LIMBOTO BARAT,10107,3890,13997
GORONTALO,GORONTALO,PULUBALA,9765,3247,13012
GORONTALO,BONE BOLANGO,TAPA,3039,1168,4207
GORONTALO,BONE BOLANGO,BULANGO SELATAN,3866,2137,6003
GORONTALO,GORONTALO,BATUDAA,5747,2107,7854
GORONTALO,BOALEMO,TILAMUTA,8771,6857,15628
GORONTALO,BONE BOLANGO,SUWAWA SELATAN,1479,1349,2828
GORONTALO,BOALEMO,WONOSARI,8151,7155,15306
GORONTALO,GORONTALO,BONGOMEME,7864,2855,10719
GORONTALO,BONE BOLANGO,SUWAWA TIMUR,1662,1279,2941
GORONTALO,BOALEMO,PAGUYAMAN,10782,6992,17774
GORONTALO,BOALEMO,MANANGGU,3588,3009,6597
GORONTALO,BONE BOLANGO,BULAWA,2047,685,2732
GORONTALO,BOALEMO,DULUPI,4729,3831,8560
GORONTALO,BONE BOLANGO,SUWAWA,4027,2585,6612
GORONTALO,BONE BOLANGO,BONE RAYA,2360,1251,3611
GORONTALO,BONE BOLANGO,KABILA BONE,3510,2244,5754
GORONTALO,BONE BOLANGO,BOTUPINGGE,2444,1136,3580
GORONTALO,BONE BOLANGO,SUWAWA TENGAH,2045,1332,3377
GORONTALO,BONE BOLANGO,BULANGO ULU,1510,592,2102
GORONTALO,BONE BOLANGO,BONE,3266,1763,5029
GORONTALO,BONE BOLANGO,BULANGO TIMUR,2222,977,3199
GORONTALO,BONE BOLANGO,TILONGKABILA,6466,3674,10140
GORONTALO,PAHUWATO,PATILANGGIO,3043,1744,4787
GORONTALO,BONE BOLANGO,KABILA,7763,4896,12659
GORONTALO,BONE BOLANGO,PINOGU,685,397,1082
GORONTALO,PAHUWATO,POPAYATO BARAT,1448,1895,3343
GORONTALO,PAHUWATO,POPAYATO,3062,2237,5299
GORONTALO,PAHUWATO,POPAYATO TIMUR,2253,2060,4313
GORONTALO,BONE BOLANGO,BULANGO UTARA,2877,1386,4263
GORONTALO,BONE BOLANGO,BONEPANTAI,3727,1823,5550
GORONTALO,PAHUWATO,BUNTULIA,2705,3056,5761
GORONTALO,PAHUWATO,RANDANGAN,4290,4193,8483
GORONTALO,PAHUWATO,DENGILO,1928,1176,3104
GORONTALO,GORONTALO UTARA,SUMALATA,3578,2145,5723
GORONTALO,GORONTALO UTARA,ATINGGOLA,3974,2150,6124
GORONTALO,PAHUWATO,DUHIADAA,3139,2648,5787
GORONTALO,PAHUWATO,TALUDITI,2192,2057,4249
GORONTALO,PAHUWATO,WANGGARASI,1226,1326,2552
GORONTALO,GORONTALO UTARA,BIAU,1488,1291,2779
GORONTALO,PAHUWATO,PAGUAT,5011,3582,8593
GORONTALO,PAHUWATO,LEMITO,3154,2089,5243
GORONTALO,GORONTALO UTARA,TOMOLITO,3290,1301,4591
GORONTALO,GORONTALO UTARA,MONANO,2260,1335,3595
GORONTALO,KOTA GORONTALO,KOTA UTARA,6437,3536,9973
GORONTALO,GORONTALO UTARA,TOLINGGULA,3435,1484,4919
GORONTALO,PAHUWATO,MARISA,4492,4063,8555
SULAWESI BARAT,MAMUJU UTARA,SARJO,997,2237,3234
GORONTALO,GORONTALO UTARA,PONELO KEPULAUAN,1711,393,2104
GORONTALO,KOTA GORONTALO,KOTA TENGAH,8447,5045,13492
GORONTALO,KOTA GORONTALO,KOTA TIMUR,9066,4758,13824
GORONTALO,KOTA GORONTALO,DUMBO RAYA,5948,3991,9939
GORONTALO,GORONTALO UTARA,ANGGREK,5536,2475,8011
GORONTALO,GORONTALO UTARA,GENTUMA RAYA,3223,1648,4871
GORONTALO,GORONTALO UTARA,KWANDANG,9413,4548,13961
GORONTALO,KOTA GORONTALO,HULONTHALANGI,5707,3461,9168
SULAWESI BARAT,MAMUJU UTARA,DURIPOKU,607,1802,2409
GORONTALO,KOTA GORONTALO,SIPATANA,5745,3746,9491
SULAWESI BARAT,MAMUJU UTARA,SARUDU,1541,5106,6647
SULAWESI BARAT,MAMUJU UTARA,TIKKE RAYA,1753,5009,6762
GORONTALO,GORONTALO UTARA,SUMALATA TIMUR,2361,1391,3752
GORONTALO,KOTA GORONTALO,KOTA BARAT,7928,3996,11924
SULAWESI BARAT,MAMUJU UTARA,PASANGKAYU,2828,8261,11089
GORONTALO,KOTA GORONTALO,DUNGINGI,6624,5148,11772
GORONTALO,KOTA GORONTALO,KOTA SELATAN,6363,4487,10850
SULAWESI BARAT,MAMUJU UTARA,PEDONGGA,1280,2178,3458
SULAWESI BARAT,MAMUJU UTARA,BAMBAIRA,1083,2774,3857
SULAWESI BARAT,MAMUJU UTARA,DAPURANG,674,5534,6208
SULAWESI BARAT,MAMUJU,PAPALANG,0,0,0
SULAWESI BARAT,MAMUJU,MAMUJU,0,0,0
SULAWESI BARAT,MAMUJU UTARA,BAMBALAMOTU,2610,5562,8172
SULAWESI BARAT,MAMUJU,KAROSSA,0,0,0
SULAWESI BARAT,MAMUJU UTARA,BARAS,1772,6083,7855
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,0,0,0
SULAWESI BARAT,MAMUJU UTARA,BULU TABA,1138,3789,4927
SULAWESI BARAT,MAMUJU,TOBADAK,0,0,0
SULAWESI BARAT,MAMUJU,BONEHAU,0,0,0
SULAWESI BARAT,MAMUJU,PANGALE,0,0,0
SULAWESI BARAT,MAMUJU,KALUMPANG,0,0,0
SULAWESI BARAT,MAMUJU UTARA,LARIANG,626,2498,3124
SULAWESI BARAT,MAMUJU,TAPALANG,0,0,0
SULAWESI BARAT,MAMUJU,SIMBORO DAN KEPULAUAN,0,0,0
SULAWESI BARAT,MAMASA,TAWALIAN,880,2856,3736
SULAWESI BARAT,MAMASA,MESSAWA,513,3246,3759
SULAWESI BARAT,MAMUJU,TOPOYO,0,0,0
SULAWESI BARAT,MAMUJU,KALUKKU,0,0,0
SULAWESI BARAT,MAMUJU,TOMMO,0,0,0
SULAWESI BARAT,MAMASA,BAMBANG,1516,6431,7947
SULAWESI BARAT,MAMASA,SUMARORONG,1287,4341,5628
SULAWESI BARAT,MAMUJU,SAMPAGA,0,0,0
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,625,3544,4169
SULAWESI BARAT,MAMASA,ARALLE,1561,3706,5267
SULAWESI BARAT,POLEWALI MANDAR,ALLU,2547,3695,6242
SULAWESI BARAT,MAMASA,MAMBI,2024,4690,6714
SULAWESI BARAT,MAMASA,TABULAHAN,1439,6337,7776
SULAWESI BARAT,MAMASA,BALLA,547,3476,4023
SULAWESI BARAT,MAMASA,SESENAPADANG,690,3257,3947
SULAWESI BARAT,MAMASA,TANDUK KALUA,1107,3168,4275
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,3732,5292,9024
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,2397,2876,5273
SULAWESI BARAT,MAMASA,NOSU,552,2539,3091
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,3423,7550,10973
SULAWESI BARAT,MAMASA,MEHALAAN,809,2069,2878
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,1040,1425,2465
SULAWESI BARAT,MAMASA,TABANG,729,1788,2517
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,3789,11784,15573
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,1398,3518,4916
SULAWESI BARAT,MAMASA,MAMASA,1756,9079,10835
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,3624,8106,11730
SULAWESI BARAT,MAMASA,PANA,1278,4253,5531
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,3782,8701,12483
SULAWESI BARAT,MAJENE,SENDANA,2895,8480,11375
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,8922,16828,25750
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,2839,6572,9411
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,10196,15291,25487
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,4620,9179,13799
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,3682,7334,11016
SULAWESI BARAT,MAJENE,PAMBOANG,2158,9094,11252
SULAWESI BARAT,POLEWALI MANDAR,LUYO,4264,8575,12839
SULAWESI BARAT,MAJENE,ULUMUNDA,900,3560,4460
SULAWESI BARAT,MAJENE,BANGGAE,5096,15333,20429
MALUKU,MALUKU TENGAH,TELUK ELPAPUTIH,0,0,0
SULAWESI BARAT,POLEWALI MANDAR,BULO,1512,4050,5562
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,8007,18529,26536
MALUKU,MALUKU TENGAH,LEIHITU,0,0,0
SULAWESI BARAT,MAJENE,TUBO SENDANA,1160,3598,4758
MALUKU,MALUKU TENGAH,SERAM UTARA TIMUR SETI,0,0,0
MALUKU,MALUKU TENGAH,NUSA LAUT,0,0,0
MALUKU,MALUKU TENGAH,SAPARUA,0,0,0
SULAWESI BARAT,MAJENE,MALUNDA,1787,6936,8723
MALUKU,MALUKU TENGAH,SERAM UTARA TIMUR KOBI,0,0,0
MALUKU,MALUKU TENGGARA,KEI KECIL,5888,14111,19999
MALUKU,MALUKU TENGAH,KOTA MASOHI,0,0,0
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,1240,4649,5889
MALUKU,MALUKU TENGAH,SALAHUTU,0,0,0
MALUKU,MALUKU TENGAH,AMAHAI,0,0,0
MALUKU,MALUKU TENGGARA,KEI BESAR UTARA TIMUR,2388,3067,5455
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,3935,11203,15138
MALUKU,MALUKU TENGAH,SERAM UTARA,0,0,0
MALUKU,MALUKU TENGAH,TELUTIH,0,0,0
MALUKU,MALUKU TENGAH,BANDA,0,0,0
MALUKU,MALUKU TENGAH,LEIHITU BARAT,0,0,0
MALUKU,MALUKU TENGAH,SERAM UTARA BARAT,0,0,0
MALUKU,MALUKU TENGGARA BARAT,KORMOMOLIN,0,0,0
MALUKU,MALUKU TENGAH,SAPARUA TIMUR,0,0,0
MALUKU,MALUKU TENGGARA BARAT,WER MAKTIAN,0,0,0
MALUKU,MALUKU TENGGARA,KEI KECIL TIMUR,3354,3245,6599
MALUKU,MALUKU TENGGARA BARAT,YARU,0,0,0
MALUKU,MALUKU TENGAH,PULAU HARUKU,0,0,0
MALUKU,BURU,NAMLEA,13529,4749,18278
MALUKU,MALUKU TENGGARA BARAT,TANIMBAR UTARA,0,0,0
MALUKU,MALUKU TENGGARA,KEI BESAR,3483,8115,11598
MALUKU,MALUKU TENGGARA BARAT,WER TAMRIAN,0,0,0
MALUKU,MALUKU TENGAH,TEHORU,0,0,0
MALUKU,MALUKU TENGAH,TEON NILA SERUA,0,0,0
MALUKU,MALUKU TENGGARA BARAT,SELARU,0,0,0
MALUKU,MALUKU TENGGARA BARAT,TANIMBAR SELATAN,0,0,0
MALUKU,MALUKU TENGGARA BARAT,MOLU MARU,0,0,0
MALUKU,MALUKU TENGGARA BARAT,WUAR LABOBAR,0,0,0
MALUKU,MALUKU TENGGARA BARAT,NIRUNMAS,0,0,0
MALUKU,MALUKU TENGGARA,KEI BESAR SELATAN,2491,2436,4927
MALUKU,MALUKU TENGGARA,KEI KECIL BARAT,340,2955,3295
MALUKU,BURU,LOLONG GUBA,3867,2147,6014
MALUKU,SERAM BAGIAN TIMUR,SIRITAUN WIDA TIMUR,0,0,0
MALUKU,BURU,FENA LEISELA,0,0,0
MALUKU,SERAM BAGIAN TIMUR,TEOR,0,0,0
MALUKU,BURU,BATABUAL,2898,2078,4976
MALUKU,BURU,WAPLAU,3621,2139,5760
MALUKU,BURU,TELUK KAIELY,1790,617,2407
MALUKU,BURU,AIR BUAYA,3310,2654,5964
MALUKU,SERAM BAGIAN TIMUR,TUTUK TOLU,0,0,0
MALUKU,SERAM BAGIAN TIMUR,PULAU GORONG,0,0,0
MALUKU,BURU,WAEAPO,3994,2496,6490
MALUKU,SERAM BAGIAN TIMUR,KIAN DARAT,0,0,0
MALUKU,SERAM BAGIAN TIMUR,GOROM TIMUR,0,0,0
MALUKU,BURU,WAELATA,3958,2549,6507
MALUKU,BURU,LILIALY,3961,1376,5337
MALUKU,SERAM BAGIAN TIMUR,BULA,0,0,0
MALUKU,SERAM BAGIAN BARAT,KEPULAUAN MANIPA,3365,1261,4626
MALUKU,SERAM BAGIAN TIMUR,WAKATE,0,0,0
MALUKU,SERAM BAGIAN TIMUR,PULAU PANJANG,0,0,0
MALUKU,SERAM BAGIAN TIMUR,BULA BARAT,0,0,0
MALUKU,KEPULAUAN ARU,ARU UTARA TIMUR BATULEY,1112,1117,2229
MALUKU,SERAM BAGIAN TIMUR,KILMURY,0,0,0
MALUKU,SERAM BAGIAN TIMUR,SIWALALAT,0,0,0
MALUKU,SERAM BAGIAN TIMUR,SERAM TIMUR,0,0,0
MALUKU,SERAM BAGIAN BARAT,KAIRATU BARAT,0,0,0
MALUKU,SERAM BAGIAN BARAT,TANIWEL TIMUR,1231,1830,3061
MALUKU,SERAM BAGIAN BARAT,ELPAPUTIH,605,1607,2212
MALUKU,KEPULAUAN ARU,ARU TENGAH TIMUR,630,1622,2252
MALUKU,SERAM BAGIAN BARAT,AMALATU,5061,3497,8558
MALUKU,SERAM BAGIAN TIMUR,TELUK WARU,0,0,0
MALUKU,SERAM BAGIAN BARAT,SERAM BARAT,0,0,0
MALUKU,SERAM BAGIAN TIMUR,WERINAMA,0,0,0
MALUKU,SERAM BAGIAN BARAT,KAIRATU,208,208,416
MALUKU,KEPULAUAN ARU,ARU SELATAN UTARA,593,1478,2071
MALUKU,KEPULAUAN ARU,ARU TENGAH,1244,4924,6168
MALUKU,MALUKU BARAT DAYA,WETAR,1628,2919,4547
MALUKU,SERAM BAGIAN BARAT,TANIWEL,3237,3580,6817
MALUKU,KEPULAUAN ARU,ARU UTARA,982,1936,2918
MALUKU,SERAM BAGIAN BARAT,INAMOSOL,0,0,0
MALUKU,SERAM BAGIAN BARAT,HUAMUAL,0,0,0
MALUKU,SERAM BAGIAN BARAT,HUAMUAL BELAKANG,8647,5142,13789
MALUKU,MALUKU BARAT DAYA,MOA LAKOR,1369,4168,5537
MALUKU,BURU SELATAN,AMBALAU,0,0,0
MALUKU,KEPULAUAN ARU,ARU SELATAN TIMUR,698,1376,2074
MALUKU,KEPULAUAN ARU,ARU TENGAH SELATAN,1040,1647,2687
MALUKU,MALUKU BARAT DAYA,DAMER,738,1964,2702
MALUKU,KOTA AMBON,BAGUALA,8360,18007,26367
MALUKU,MALUKU BARAT DAYA,MNDONA HIERA,430,2366,2796
MALUKU,MALUKU BARAT DAYA,PULAU LETI,1399,2543,3942
MALUKU,BURU SELATAN,NAMROLE,0,0,0
MALUKU,KEPULAUAN ARU,ARU SELATAN,764,2512,3276
MALUKU,BURU SELATAN,LEKSULA,0,0,0
MALUKU,KOTA TUAL,KUR SELATAN,0,0,0
MALUKU,KOTA AMBON,TELUK AMBON,9972,10667,20639
MALUKU,BURU SELATAN,FENA FAFAN,0,0,0
MALUKU,KOTA TUAL,TAYANDO TAM,0,0,0
MALUKU,BURU SELATAN,WAESAMA,0,0,0
MALUKU,BURU SELATAN,KEPALA MADAN,0,0,0
MALUKU,KOTA AMBON,NUSANIWE,15705,32910,48615
MALUKU,KOTA AMBON,LEITIMUR SELATAN,622,4502,5124
MALUKU UTARA,HALMAHERA BARAT,IBU,3183,2284,5467
MALUKU,KOTA AMBON,SIRIMAU,41477,34658,76135
MALUKU,KOTA TUAL,PULAU DULLAH SELATAN,0,0,0
MALUKU UTARA,HALMAHERA BARAT,IBU SELATAN,2519,3094,5613
MALUKU UTARA,HALMAHERA TENGAH,WEDA SELATAN,1230,1594,2824
MALUKU UTARA,HALMAHERA TENGAH,PATANI UTARA,3074,3098,6172
MALUKU UTARA,HALMAHERA BARAT,JAILOLO,8332,6946,15278
MALUKU UTARA,HALMAHERA BARAT,JAILOLO TIMUR,0,0,0
MALUKU UTARA,HALMAHERA TENGAH,WEDA TENGAH,985,1028,2013
MALUKU,KOTA TUAL,PULAU DULLAH UTARA,0,0,0
MALUKU UTARA,HALMAHERA BARAT,JAILOLO SELATAN,4184,3408,7592
MALUKU UTARA,HALMAHERA BARAT,SAHU TIMUR,1501,3227,4728
MALUKU UTARA,HALMAHERA BARAT,SAHU,2319,3286,5605
MALUKU UTARA,HALMAHERA BARAT,LOLODA,2455,3894,6349
MALUKU UTARA,HALMAHERA UTARA,GALELA,3018,741,3759
MALUKU UTARA,HALMAHERA UTARA,GALELA UTARA,0,0,0
MALUKU UTARA,HALMAHERA UTARA,KAO BARAT,1287,3220,4507
MALUKU UTARA,HALMAHERA UTARA,TOBELO TENGAH,0,0,0
MALUKU UTARA,HALMAHERA TENGAH,WEDA,1581,1949,3530
MALUKU UTARA,HALMAHERA BARAT,IBU UTARA,1816,2651,4467
MALUKU UTARA,HALMAHERA TENGAH,PATANI BARAT,1163,1006,2169
MALUKU UTARA,HALMAHERA TENGAH,PATANI,1260,834,2094
MALUKU UTARA,HALMAHERA UTARA,TOBELO TIMUR,0,0,0
MALUKU UTARA,HALMAHERA UTARA,KAO,0,0,0
MALUKU UTARA,HALMAHERA UTARA,MALIFUT,0,0,0
MALUKU UTARA,HALMAHERA UTARA,TOBELO BARAT,0,0,0
MALUKU UTARA,HALMAHERA UTARA,LOLODA UTARA,2460,3241,5701
MALUKU UTARA,HALMAHERA SELATAN,PULAU MAKIAN,4944,3019,7963
MALUKU UTARA,HALMAHERA TENGAH,PULAU GEBE,1510,1291,2801
MALUKU UTARA,HALMAHERA UTARA,TOBELO SELATAN,0,0,0
MALUKU UTARA,HALMAHERA UTARA,TOBELO,4846,7549,12395
MALUKU UTARA,HALMAHERA TENGAH,WEDA UTARA,1704,2341,4045
MALUKU UTARA,HALMAHERA UTARA,KAO TELUK,2113,1408,3521
MALUKU UTARA,HALMAHERA SELATAN,BACAN TIMUR TENGAH,2572,1502,4074
MALUKU UTARA,HALMAHERA SELATAN,GANE BARAT SELATAN,0,0,0
MALUKU UTARA,HALMAHERA UTARA,GALELA SELATAN,3011,1278,4289
MALUKU UTARA,HALMAHERA SELATAN,BACAN TIMUR SELATAN,1834,1245,3079
MALUKU UTARA,HALMAHERA UTARA,GALELA BARAT,2797,2132,4929
MALUKU UTARA,HALMAHERA UTARA,LOLODA KEPULAUAN,1922,1435,3357
MALUKU UTARA,HALMAHERA UTARA,KAO UTARA,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,GANE TIMUR,2097,2460,4557
MALUKU UTARA,HALMAHERA SELATAN,MANDIOLI SELATAN,1612,1124,2736
MALUKU UTARA,HALMAHERA SELATAN,KEPULAUAN BOTANGLOMANG,2122,1619,3741
MALUKU UTARA,HALMAHERA UTARA,TOBELO UTARA,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,KEPULAUAN JORONGA,1981,1021,3002
MALUKU UTARA,HALMAHERA SELATAN,OBI TIMUR,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,KASIRUTA TIMUR,1045,1073,2118
MALUKU UTARA,HALMAHERA SELATAN,OBI SELATAN,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,BACAN BARAT,1603,804,2407
MALUKU UTARA,HALMAHERA SELATAN,KAYOA,3094,1459,4553
MALUKU UTARA,HALMAHERA SELATAN,MANDIOLI UTARA,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,BACAN SELATAN,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,GANE BARAT UTARA,2295,948,3243
MALUKU UTARA,HALMAHERA SELATAN,GANE TIMUR TENGAH,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,BACAN TIMUR,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,OBI,3631,3040,6671
MALUKU UTARA,HALMAHERA SELATAN,GANE BARAT,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,GANE TIMUR SELATAN,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,OBI BARAT,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,BACAN,4538,3794,8332
MALUKU UTARA,KEPULAUAN SULA,TALIABU BARAT LAUT,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,KASIRUTA BARAT,0,0,0
MALUKU UTARA,KEPULAUAN SULA,MANGOLI UTARA,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,BACAN BARAT UTARA,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,MAKIAN BARAT,1925,405,2330
MALUKU UTARA,KEPULAUAN SULA,TALIABU SELATAN,0,0,0
MALUKU UTARA,KEPULAUAN SULA,SULABESI TIMUR,0,0,0
MALUKU UTARA,KEPULAUAN SULA,MANGOLI UTARA TIMUR,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,KAYOA UTARA,1172,648,1820
MALUKU UTARA,KEPULAUAN SULA,MANGOLI TENGAH,0,0,0
MALUKU UTARA,KEPULAUAN SULA,MANGOLI TIMUR,0,0,0
MALUKU UTARA,HALMAHERA SELATAN,KAYOA SELATAN,1711,1448,3159
MALUKU UTARA,HALMAHERA SELATAN,KAYOA BARAT,1667,689,2356
MALUKU UTARA,HALMAHERA SELATAN,OBI UTARA,0,0,0
MALUKU UTARA,KEPULAUAN SULA,TALIABU BARAT,0,0,0
MALUKU UTARA,KEPULAUAN SULA,SULABESI BARAT,0,0,0
MALUKU UTARA,KEPULAUAN SULA,SANANA,0,0,0
MALUKU UTARA,KEPULAUAN SULA,MANGOLI SELATAN,0,0,0
MALUKU UTARA,KEPULAUAN SULA,TALIABU UTARA,0,0,0
MALUKU UTARA,KEPULAUAN SULA,SANANA UTARA,0,0,0
MALUKU UTARA,KEPULAUAN SULA,SULABESI TENGAH,0,0,0
MALUKU UTARA,HALMAHERA TIMUR,MABA UTARA,0,0,0
MALUKU UTARA,HALMAHERA TIMUR,WASILE,2742,2096,4838
MALUKU UTARA,HALMAHERA TIMUR,MABA SELATAN,1693,1633,3326
MALUKU UTARA,HALMAHERA TIMUR,WASILE UTARA,0,0,0
MALUKU UTARA,HALMAHERA TIMUR,WASILE TENGAH,0,0,0
MALUKU UTARA,KEPULAUAN SULA,TALIABU TIMUR SELATAN,0,0,0
MALUKU UTARA,PULAU MOROTAI,MOROTAI UTARA,0,0,0
MALUKU UTARA,KEPULAUAN SULA,MANGOLI BARAT,0,0,0
MALUKU UTARA,PULAU MOROTAI,MOROTAI JAYA,0,0,0
MALUKU UTARA,KEPULAUAN SULA,SULABESI SELATAN,0,0,0
MALUKU UTARA,KOTA TERNATE,KOTA TERNATE UTARA,14462,6523,20985
MALUKU UTARA,HALMAHERA TIMUR,MABA,0,0,0
MALUKU UTARA,HALMAHERA TIMUR,WASILE TIMUR,3120,1620,4740
MALUKU UTARA,KOTA TERNATE,KOTA TERNATE TENGAH,14474,8731,23205
MALUKU UTARA,PULAU MOROTAI,MOROTAI TIMUR,0,0,0
MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA UTARA,3989,3526,7515
MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA UTARA,3989,3526,7515
MALUKU UTARA,KEPULAUAN SULA,LEDE,0,0,0
MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA UTARA,3989,3526,7515
MALUKU UTARA,KEPULAUAN SULA,LEDE,0,0,0
MALUKU UTARA,KOTA TERNATE,PULAU TERNATE,5363,2923,8286
MALUKU UTARA,KOTA TERNATE,KOTA TERNATE SELATAN,16263,9880,26143
MALUKU UTARA,HALMAHERA TIMUR,KOTA MABA,3253,2481,5734
MALUKU UTARA,HALMAHERA TIMUR,MABA TENGAH,0,0,0
MALUKU UTARA,PULAU MOROTAI,MOROTAI SELATAN,0,0,0
MALUKU UTARA,KOTA TIDORE KEPULAUAN,TIDORE UTARA,4878,4178,9056
MALUKU UTARA,KOTA TERNATE,PULAU BATANG DUA,513,856,1369
MALUKU UTARA,KOTA TIDORE KEPULAUAN,TIDORE,4815,4765,9580
MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA,3709,2789,6498
MALUKU UTARA,PULAU MOROTAI,MOROTAI SELATAN BARAT,0,0,0
MALUKU UTARA,HALMAHERA TIMUR,WASILE SELATAN,0,0,0
PAPUA,MERAUKE,MALIND,0,0,0
PAPUA,MERAUKE,WAAN,0,0,0
PAPUA,MERAUKE,KURIK,0,0,0
MALUKU UTARA,KOTA TERNATE,PULAU HIRI,1533,460,1993
PAPUA,MERAUKE,NGGUTI,0,0,0
PAPUA,MERAUKE,MERAUKE,0,0,0
MALUKU UTARA,KOTA TERNATE,PULAU MOTI,1435,740,2175
PAPUA,MERAUKE,ELIKOBAL,0,0,0
MALUKU UTARA,KOTA TIDORE KEPULAUAN,TIDORE SELATAN,4054,3388,7442
PAPUA,MERAUKE,ILWAYAB,0,0,0
PAPUA,MERAUKE,KAPTEL,0,0,0
PAPUA,MERAUKE,TABONJI,0,0,0
PAPUA,MERAUKE,TUBANG,0,0,0
MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA TENGAH,2248,2017,4265
PAPUA,MERAUKE,ANIMHA,0,0,0
MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA SELATAN,1489,1272,2761
MALUKU UTARA,KOTA TIDORE KEPULAUAN,TIDORE TIMUR,2489,1905,4394
PAPUA,MERAUKE,NAUKENJERAI,0,0,0
PAPUA,JAYAWIJAYA,PISUGI,0,0,0
PAPUA,MERAUKE,SEMANGGA,0,0,0
PAPUA,JAYAWIJAYA,MOLAGALOME,0,0,0
PAPUA,JAYAWIJAYA,USILIMO,0,0,0
PAPUA,MERAUKE,ULILIN,0,0,0
PAPUA,MERAUKE,MUTING,0,0,0
PAPUA,MERAUKE,SOTA,0,0,0
PAPUA,JAYAWIJAYA,SIEPKOSI,0,0,0
PAPUA,MERAUKE,KIMAAM,0,0,0
PAPUA,MERAUKE,JAGEBOB,0,0,0
PAPUA,JAYAWIJAYA,SILO KARNO DOGA,0,0,0
PAPUA,MERAUKE,TANAH MIRING,0,0,0
PAPUA,JAYAWIJAYA,BIPIRI,0,0,0
PAPUA,JAYAWIJAYA,WADANGKU,0,0,0
PAPUA,MERAUKE,OKABA,0,0,0
PAPUA,JAYAWIJAYA,MAIMA,0,0,0
PAPUA,JAYAWIJAYA,ASOTIPO,0,0,0
PAPUA,JAYAWIJAYA,WELESI,0,0,0
PAPUA,JAYAWIJAYA,WAMENA,0,0,0
PAPUA,JAYAWIJAYA,WALELAGAMA,0,0,0
PAPUA,JAYAWIJAYA,PELEBAGA,0,0,0
PAPUA,JAYAWIJAYA,BUGI,0,0,0
PAPUA,JAYAWIJAYA,TAGIME,0,0,0
PAPUA,JAYAWIJAYA,KORAGI,0,0,0
PAPUA,JAYAWIJAYA,LIBAREK,0,0,0
PAPUA,JAYAWIJAYA,WITA WAYA,0,0,0
