#HEADER:ProvinceCode,ProvinceName,KabupatenCode,KabupatenName,KecamatanCode,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
22328,LAMPUNG,24484,WAY KANAN,24550,BARADATU,10836,10975,21811
22328,LAMPUNG,24484,WAY KANAN,24582,PAKUAN RATU,8196,15577,23773
22328,LAMPUNG,22439,MESUJI,22440,MESUJI,3073,6557,9630
22328,LAMPUNG,22329,PRINGSEWU,22406,BANYUMAS,5070,5724,10794
22328,LAMPUNG,24484,WAY KANAN,24529,BANJIT,10766,14072,24838
22328,LAMPUNG,24850,PESAWARAN,24949,PUNDUH PIDADA,3152,4742,7894
22328,LAMPUNG,22329,PRINGSEWU,83503,PAGELARAN UTARA,3380,4025,7405
22328,LAMPUNG,22329,PRINGSEWU,22416,ADILUWIH,8304,10223,18527
22328,LAMPUNG,22522,TULANG BAWANG BARAT,22548,GUNUNG TERANG,6907,11290,18197
22328,LAMPUNG,22439,MESUJI,22490,SIMPANG PEMATANG,8152,5796,13948
22328,LAMPUNG,22329,PRINGSEWU,22344,GADING REJO,21132,21505,42637
22328,LAMPUNG,22439,MESUJI,22464,RAWA JITU UTARA,6025,7080,13105
22328,LAMPUNG,22439,MESUJI,22508,TANJUNG RAYA,9256,11694,20950
22328,LAMPUNG,22329,PRINGSEWU,22368,PARDASUKA,9227,9407,18634
22328,LAMPUNG,24850,PESAWARAN,83501,MARGA PUNDUH,3949,4188,8137
22328,LAMPUNG,22329,PRINGSEWU,22381,PAGELARAN,14214,12974,27188
22328,LAMPUNG,22522,TULANG BAWANG BARAT,22581,PAGAR DEWA,1567,1846,3413
22328,LAMPUNG,22439,MESUJI,22476,WAY SERDANG,8697,14530,23227
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24806,SUKABUMI,14930,13529,28459
22328,LAMPUNG,22439,MESUJI,22450,MESUJI TIMUR,6093,11419,17512
22328,LAMPUNG,22522,TULANG BAWANG BARAT,22538,TULANG BAWANG UDIK,9087,8880,17967
22328,LAMPUNG,22522,TULANG BAWANG BARAT,22569,TUMIJAJAR,12035,12019,24054
22328,LAMPUNG,22439,MESUJI,22500,PANCA JAYA,3828,5505,9333
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24796,RAJABASA,12873,8524,21397
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24710,KEDATON,13389,11950,25339
22328,LAMPUNG,22522,TULANG BAWANG BARAT,22523,TULANG BAWANG TENGAH,23535,22445,45980
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24801,TANJUNG SENANG,12387,11279,23666
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83505,WAY HALIM,14706,16777,31483
22328,LAMPUNG,22522,TULANG BAWANG BARAT,22598,WAY KENANGA,3948,7789,11737
22328,LAMPUNG,22522,TULANG BAWANG BARAT,22560,LAMBU KIBANG,5716,7496,13212
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83504,LABUHAN RATU,12448,9195,21643
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83506,LANGKAPURA,10345,6788,17133
22328,LAMPUNG,22522,TULANG BAWANG BARAT,22587,GUNUNG AGUNG,6252,11866,18118
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24719,SUKARAME,16429,13325,29754
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24814,KEMILING,20159,13893,34052
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83508,KEDAMAIAN,11341,13007,24348
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83507,ENGGAL,7080,6082,13162
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24752,TANJUNGKARANG PUSAT,13571,11046,24617
24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA,24995,SUNGAILIAT,0,0,0
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24764,TELUKBETUNG SELATAN,8678,11231,19909
22328,LAMPUNG,24822,KOTA METRO,24829,METRO UTARA,6733,7972,14705
22328,LAMPUNG,24822,KOTA METRO,24845,METRO SELATAN,4363,4502,8865
22328,LAMPUNG,24822,KOTA METRO,24839,METRO TIMUR,10099,9804,19903
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83509,TELUKBETUNG TIMUR,8894,11855,20749
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24725,TANJUNGKARANG BARAT,15070,12050,27120
24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA,25012,MERAWANG,0,0,0
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83510,BUMI WARAS,9732,17938,27670
24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA,25023,MENDO BARAT,0,0,0
22328,LAMPUNG,24822,KOTA METRO,24823,METRO PUSAT,13634,12560,26194
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24785,TELUKBETUNG UTARA,12096,13208,25304
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24740,TANJUNGKARANG TIMUR,9096,9084,18180
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24732,PANJANG,13157,21583,34740
24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA,25064,PUDING BESAR,0,0,0
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24776,TELUKBETUNG BARAT,7144,8133,15277
22328,LAMPUNG,24822,KOTA METRO,24834,METRO BARAT,7103,7004,14107
24993,KEPULAUAN BANGKA BELITUNG,25072,BELITUNG,25073,TANJUNG PANDAN,0,0,0
24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA,25003,BELINYU,0,0,0
24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN,25140,AIR GEGAS,4937,10700,15637
24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN,25151,SIMPANG RIMBA,2378,7674,10052
24993,KEPULAUAN BANGKA BELITUNG,25072,BELITUNG,25086,MEMBALONG,0,0,0
24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN,25121,TOBOALI,9492,20385,29877
24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA,25054,RIAU SILIP,0,0,0
24993,KEPULAUAN BANGKA BELITUNG,25181,BANGKA TENGAH,25182,KOBA,5218,10397,15615
24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN,25159,PAYUNG,3945,5554,9499
24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA,25044,BAKAM,0,0,0
24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN,25175,PULAUBESAR,1102,3247,4349
24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN,25133,LEPAR PONGOK,1035,2578,3613
24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA,25037,PEMALI,0,0,0
24993,KEPULAUAN BANGKA BELITUNG,25181,BANGKA TENGAH,25228,NAMANG,2417,4033,6450
24993,KEPULAUAN BANGKA BELITUNG,25181,BANGKA TENGAH,25217,SIMPANG KATIS,3609,5884,9493
24993,KEPULAUAN BANGKA BELITUNG,25072,BELITUNG,25099,SELAT NASIK,0,0,0
24993,KEPULAUAN BANGKA BELITUNG,25072,BELITUNG,25113,BADAU,0,0,0
24993,KEPULAUAN BANGKA BELITUNG,25072,BELITUNG,25104,SIJUK,0,0,0
24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR,25317,MANGGAR,5785,12291,18076
24993,KEPULAUAN BANGKA BELITUNG,25181,BANGKA TENGAH,25236,LUBUK BESAR,2621,8581,11202
24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR,25340,KELAPA KAMPIT,3709,6222,9931
24993,KEPULAUAN BANGKA BELITUNG,25181,BANGKA TENGAH,25205,SUNGAI SELAN,3811,10194,14005
24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN,25169,TUKAK SADAI,1253,4326,5579
24993,KEPULAUAN BANGKA BELITUNG,25245,BANGKA BARAT,25268,JEBUS,2873,6781,9654
24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN,83511,KEPULAUAN PONGOK,432,1771,2203
24993,KEPULAUAN BANGKA BELITUNG,25245,BANGKA BARAT,25305,PARITTIGA,2588,12202,14790
24993,KEPULAUAN BANGKA BELITUNG,25181,BANGKA TENGAH,25194,PANGKALAN BARU,4402,13618,18020
24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR,25347,DAMAR,1879,4620,6499
24993,KEPULAUAN BANGKA BELITUNG,25245,BANGKA BARAT,25254,SIMPANG TERITIP,3094,9840,12934
24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR,25327,GANTUNG,3460,9386,12846
24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG,25388,RANGKUI,6481,9323,15804
24993,KEPULAUAN BANGKA BELITUNG,25245,BANGKA BARAT,25246,MUNTOK,6764,15251,22015
24993,KEPULAUAN BANGKA BELITUNG,25245,BANGKA BARAT,25280,KELAPA,3832,11573,15405
24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR,25335,DENDANG,1524,3909,5433
24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG,25372,TAMAN SARI,4880,4680,9560
24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR,25358,SIMPANG PESAK,986,3364,4350
24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG,25364,BUKITINTAN,4901,10417,15318
24993,KEPULAUAN BANGKA BELITUNG,25245,BANGKA BARAT,25295,TEMPILANG,3330,9069,12399
25405,KEPULAUAN RIAU,25471,BINTAN,25488,TELUK BINTAN,2081,3394,5475
25405,KEPULAUAN RIAU,25471,BINTAN,25517,MANTANG,944,1081,2025
25405,KEPULAUAN RIAU,25471,BINTAN,25527,SERI KUALA LOBAM,3175,4220,7395
24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG,25377,PANGKAL BALAM,3542,5719,9261
25405,KEPULAUAN RIAU,25471,BINTAN,25472,GUNUNG KIJANG,2001,4687,6688
25405,KEPULAUAN RIAU,25533,KARIMUN,25534,MORO,2902,6257,9159
24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG,25398,GERUNGGANG,8347,6642,14989
24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR,25353,SIMPANG RENGGIANG,1199,3025,4224
25405,KEPULAUAN RIAU,25471,BINTAN,25504,TELOK SEBONG,2606,4966,7572
24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG,83513,GIRIMAYA,2556,6631,9187
25405,KEPULAUAN RIAU,25533,KARIMUN,25577,KUNDUR UTARA,1636,3855,5491
25405,KEPULAUAN RIAU,25471,BINTAN,25512,TOAPAYA,1985,4026,6011
24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG,83512,GABEK,5096,6291,11387
25405,KEPULAUAN RIAU,25471,BINTAN,25522,BINTAN PESISIR,1111,2668,3779
25405,KEPULAUAN RIAU,25533,KARIMUN,25586,KUNDUR BARAT,2488,6027,8515
25405,KEPULAUAN RIAU,25471,BINTAN,25495,TAMBELAN,945,1370,2315
25405,KEPULAUAN RIAU,25597,NATUNA,25673,BUNGURAN SELATAN,403,940,1343
25405,KEPULAUAN RIAU,25533,KARIMUN,25564,TEBING,4654,6377,11031
25405,KEPULAUAN RIAU,25533,KARIMUN,25542,KUNDUR,3604,9532,13136
25405,KEPULAUAN RIAU,25533,KARIMUN,25592,DURAI,1184,1655,2839
25405,KEPULAUAN RIAU,25471,BINTAN,25477,BINTAN TIMUR,8196,11772,19968
25405,KEPULAUAN RIAU,25597,NATUNA,25650,PULAU TIGA,620,1661,2281
25405,KEPULAUAN RIAU,25471,BINTAN,25482,BINTAN UTARA,4073,5479,9552
25405,KEPULAUAN RIAU,25597,NATUNA,25646,PULAU LAUT,162,843,1005
25405,KEPULAUAN RIAU,25533,KARIMUN,83516,BELAT,833,2161,2994
25405,KEPULAUAN RIAU,25597,NATUNA,25605,BUNGURAN BARAT,1195,3899,5094
25405,KEPULAUAN RIAU,25533,KARIMUN,83515,UNGAR,753,1828,2581
25405,KEPULAUAN RIAU,25533,KARIMUN,25551,KARIMUN,7212,11466,18678
25405,KEPULAUAN RIAU,25533,KARIMUN,25558,MERAL,6103,10932,17035
25405,KEPULAUAN RIAU,25533,KARIMUN,83514,MERAL BARAT,2673,3130,5803
25405,KEPULAUAN RIAU,25683,LINGGA,25696,LINGGA,1868,3880,5748
25405,KEPULAUAN RIAU,25597,NATUNA,25598,MIDAI,684,1734,2418
25405,KEPULAUAN RIAU,25683,LINGGA,25715,SENAYANG,2671,7350,10021
25405,KEPULAUAN RIAU,25597,NATUNA,25628,BUNGURAN UTARA,445,1390,1835
25405,KEPULAUAN RIAU,25597,NATUNA,25637,SUBI,358,964,1322
25405,KEPULAUAN RIAU,25683,LINGGA,25736,SINGKEP BARAT,1711,6401,8112
25405,KEPULAUAN RIAU,25597,NATUNA,25661,BUNGURAN TIMUR LAUT,717,1542,2259
25405,KEPULAUAN RIAU,25533,KARIMUN,25572,BURU,1801,2289,4090
25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS,25433,PALMATAK,1582,4248,5830
25405,KEPULAUAN RIAU,25597,NATUNA,25669,BUNGURAN TENGAH,519,1160,1679
25405,KEPULAUAN RIAU,25683,LINGGA,25684,SINGKEP,4141,7582,11723
25405,KEPULAUAN RIAU,25683,LINGGA,83519,SELAYAR,523,1168,1691
25405,KEPULAUAN RIAU,25683,LINGGA,83518,LINGGA TIMUR,711,1352,2063
25405,KEPULAUAN RIAU,25597,NATUNA,25615,SERASAN,824,1427,2251
25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS,25447,SIANTAN SELATAN,493,1384,1877
25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS,25454,JEMAJA TIMUR,299,879,1178
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25785,SEI BEDUK,16320,21476,37796
25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS,25467,SIANTAN TENGAH,369,1314,1683
25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS,25443,SIANTAN TIMUR,407,1509,1916
25405,KEPULAUAN RIAU,25597,NATUNA,25678,SERASAN TIMUR,582,787,1369
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25799,BENGKONG,22084,24017,46101
25405,KEPULAUAN RIAU,25597,NATUNA,25621,BUNGURAN TIMUR,3447,6025,9472
25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS,25430,SIANTAN,1505,3738,5243
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25772,BULANG,2299,3173,5472
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25747,BELAKANG PADANG,5232,4839,10071
25405,KEPULAUAN RIAU,25683,LINGGA,25727,LINGGA UTARA,1757,3567,5324
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25754,BATU AMPAR,11830,15001,26831
25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS,25459,JEMAJA,813,2073,2886
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25759,SEKUPANG,26582,24665,51247
25823,DKI JAKARTA,25833,JAKARTA PUSAT,25841,SAWAH BESAR,20833,46016,66849
25405,KEPULAUAN RIAU,25683,LINGGA,83517,SINGKEP PESISIR,636,1643,2279
25405,KEPULAUAN RIAU,25406,KOTA TANJUNGPINANG,25412,TANJUNG PINANG TIMUR,15927,17881,33808
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25811,SAGULUNG,33442,41770,75212
25823,DKI JAKARTA,25833,JAKARTA PUSAT,25834,GAMBIR,20496,30787,51283
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25779,LUBUK BAJA,11558,25337,36895
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25804,BATAM KOTA,31612,45129,76741
25823,DKI JAKARTA,25824,KEPULAUAN SERIBU,25829,KEPULAUAN SERIBU SELATAN,2222,3112,5334
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25790,GALANG,3555,4248,7803
25823,DKI JAKARTA,25833,JAKARTA PUSAT,25867,MENTENG,24676,22392,47068
25405,KEPULAUAN RIAU,25406,KOTA TANJUNGPINANG,25418,TANJUNG PINANG KOTA,2848,6745,9593
25823,DKI JAKARTA,25824,KEPULAUAN SERIBU,25825,KEPULAUAN SERIBU UTARA,4684,4977,9661
25405,KEPULAUAN RIAU,25406,KOTA TANJUNGPINANG,25407,TANJUNG PINANG BARAT,9135,14998,24133
25823,DKI JAKARTA,25886,JAKARTA UTARA,25901,KOJA,76160,79492,155652
25823,DKI JAKARTA,25886,JAKARTA UTARA,25893,TANJUNG PRIOK,81605,119515,201120
25823,DKI JAKARTA,25833,JAKARTA PUSAT,25881,JOHAR BARU,33646,36654,70300
25405,KEPULAUAN RIAU,25406,KOTA TANJUNGPINANG,25423,BUKIT BESTARI,10354,15397,25751
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25767,NONGSA,13019,13796,26815
25823,DKI JAKARTA,25886,JAKARTA UTARA,25920,KELAPA GADING,22434,54308,76742
25405,KEPULAUAN RIAU,25746,KOTA BATAM,25818,BATU AJI,24713,33715,58428
25823,DKI JAKARTA,25924,JAKARTA BARAT,25961,KEBON JERUK,81193,94976,176169
25823,DKI JAKARTA,25924,JAKARTA BARAT,25940,TAMAN SARI,22009,46806,68815
25823,DKI JAKARTA,25886,JAKARTA UTARA,25887,PENJARINGAN,43759,114244,158003
25823,DKI JAKARTA,25833,JAKARTA PUSAT,25847,KEMAYORAN,57222,70723,127945
25823,DKI JAKARTA,25924,JAKARTA BARAT,25969,KALIDERES,82413,117760,200173
25823,DKI JAKARTA,25924,JAKARTA BARAT,25932,GROGOL PETAMBURAN,34891,89315,124206
25823,DKI JAKARTA,25886,JAKARTA UTARA,25908,CILINCING,93382,93794,187176
25823,DKI JAKARTA,25989,JAKARTA SELATAN,25990,TEBET,73056,56072,129128
25823,DKI JAKARTA,25989,JAKARTA SELATAN,26052,JAGAKARSA,93772,74947,168719
25823,DKI JAKARTA,25833,JAKARTA PUSAT,25856,SENEN,31210,33278,64488
25823,DKI JAKARTA,25924,JAKARTA BARAT,25949,TAMBORA,47244,87464,134708
25823,DKI JAKARTA,25989,JAKARTA SELATAN,26028,CILANDAK,53703,59416,113119
25823,DKI JAKARTA,25924,JAKARTA BARAT,25975,PAL MERAH,56840,56627,113467
25823,DKI JAKARTA,25833,JAKARTA PUSAT,25863,CEMPAKA PUTIH,26630,26216,52846
25823,DKI JAKARTA,25924,JAKARTA BARAT,25982,KEMBANGAN,61233,79413,140646
25823,DKI JAKARTA,25989,JAKARTA SELATAN,26045,PANCORAN,53147,36630,89777
25823,DKI JAKARTA,25833,JAKARTA PUSAT,25873,TANAH ABANG,44003,42600,86603
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26112,DUREN SAWIT,117132,105800,222932
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26104,CAKUNG,140363,112921,253284
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26090,KRAMATJATI,84430,65653,150083
25823,DKI JAKARTA,25886,JAKARTA UTARA,25916,PADEMANGAN,25556,56042,81598
25823,DKI JAKARTA,25989,JAKARTA SELATAN,26007,MAMPANG PRAPATAN,46816,37005,83821
25823,DKI JAKARTA,25924,JAKARTA BARAT,25925,CENGKARENG,93992,169742,263734
25823,DKI JAKARTA,25989,JAKARTA SELATAN,26013,PASAR MINGGU,85216,78402,163618
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26098,PASAR REBO,61182,45274,106456
26141,JAWA BARAT,26142,BOGOR,26143,CIBINONG,107445,58743,166188
25823,DKI JAKARTA,25989,JAKARTA SELATAN,26034,KEBAYORAN BARU,37528,46443,83971
25823,DKI JAKARTA,25989,JAKARTA SELATAN,26059,PESANGGRAHAN,60660,62202,122862
26141,JAWA BARAT,26142,BOGOR,26460,MEGAMENDUNG,36197,15185,51382
25823,DKI JAKARTA,25989,JAKARTA SELATAN,25998,SETIABUDI,32339,32354,64693
26141,JAWA BARAT,26142,BOGOR,26507,DRAMAGA,33786,23243,57029
26141,JAWA BARAT,26142,BOGOR,26472,CARINGIN,43721,15682,59403
25823,DKI JAKARTA,25989,JAKARTA SELATAN,26021,KEBAYORAN LAMA,76241,84957,161198
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26126,CIRACAS,78752,69201,147953
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26081,JATINEGARA,91053,82591,173644
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26132,CIPAYUNG,72928,56525,129453
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26066,MATRAMAN,51239,45677,96916
26141,JAWA BARAT,26142,BOGOR,26425,TENJO,18445,12889,31334
26141,JAWA BARAT,26142,BOGOR,26409,CIGUDEG,33298,21573,54871
26141,JAWA BARAT,26142,BOGOR,26495,CIOMAS,53243,27936,81179
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26120,MAKASAR,56742,51362,108104
26141,JAWA BARAT,26142,BOGOR,26595,LEUWISADENG,24764,9906,34670
25823,DKI JAKARTA,26065,JAKARTA TIMUR,26073,PULOGADUNG,74138,81732,155870
26141,JAWA BARAT,26142,BOGOR,26485,CIJERUK,25985,11818,37803
26141,JAWA BARAT,26142,BOGOR,26556,SUKAJAYA,23045,11893,34938
26141,JAWA BARAT,26142,BOGOR,26435,CIAWI,38803,15353,54156
26141,JAWA BARAT,26142,BOGOR,26234,CARIU,23549,6800,30349
26141,JAWA BARAT,26142,BOGOR,26577,TAJURHALANG,31562,21230,52792
26141,JAWA BARAT,26142,BOGOR,26566,TANJUNGSARI,22245,7669,29914
26141,JAWA BARAT,26142,BOGOR,26398,NANGGUNG,27599,16992,44591
26141,JAWA BARAT,26142,BOGOR,26537,CISEENG,31951,21509,53460
26141,JAWA BARAT,26142,BOGOR,26182,SUKARAJA,61972,28474,90446
26141,JAWA BARAT,26142,BOGOR,26548,RANCA BUNGUR,17186,11940,29126
26141,JAWA BARAT,26142,BOGOR,26449,CISARUA,44885,17662,62547
26141,JAWA BARAT,26142,BOGOR,26221,CILEUNGSI,83013,39646,122659
26141,JAWA BARAT,26142,BOGOR,26518,TAMANSARI,31331,20948,52279
26141,JAWA BARAT,26142,BOGOR,26266,GUNUNG SINDUR,30396,24732,55128
26141,JAWA BARAT,26142,BOGOR,26206,JONGGOL,54417,16908,71325
26141,JAWA BARAT,26142,BOGOR,26585,CIGOMBONG,31090,13430,44520
26141,JAWA BARAT,26142,BOGOR,26527,KLAPANUNGGAL,43103,11655,54758
26141,JAWA BARAT,26142,BOGOR,26323,CIBUNGBULANG,43046,24243,67289
26141,JAWA BARAT,26142,BOGOR,26256,PARUNG,38083,24181,62264
26141,JAWA BARAT,26142,BOGOR,26604,TENJOLAYA,18412,11081,29493
26141,JAWA BARAT,26142,BOGOR,26277,KEMANG,29337,21546,50883
26141,JAWA BARAT,26142,BOGOR,26386,PARUNG PANJANG,29093,26034,55127
26141,JAWA BARAT,26142,BOGOR,26309,CIAMPEA,47438,32069,79507
26141,JAWA BARAT,26142,BOGOR,26196,BABAKAN MADANG,39316,12789,52105
26141,JAWA BARAT,26611,SUKABUMI,26883,KADUDAMPIT,23036,4405,27441
26141,JAWA BARAT,26142,BOGOR,26297,LEUWILIANG,40257,17777,58034
26141,JAWA BARAT,26142,BOGOR,26156,GUNUNG PUTRI,96077,45519,141596
26141,JAWA BARAT,26611,SUKABUMI,26920,KEBON PEDES,12296,3605,15901
26141,JAWA BARAT,26142,BOGOR,26245,SUKAMAKMUR,28131,10448,38579
26141,JAWA BARAT,26142,BOGOR,26167,CITEUREUP,70371,28569,98940
26141,JAWA BARAT,26611,SUKABUMI,26869,CISAAT,49493,13342,62835
26141,JAWA BARAT,26142,BOGOR,26287,BOJONG GEDE,72754,48959,121713
26141,JAWA BARAT,26142,BOGOR,26369,JASINGA,28354,16557,44911
26141,JAWA BARAT,26142,BOGOR,26355,RUMPIN,37497,26711,64208
26141,JAWA BARAT,26142,BOGOR,26339,PAMIJAHAN,44937,22589,67526
26141,JAWA BARAT,26611,SUKABUMI,26910,SUKARAJA,29368,11969,41337
26141,JAWA BARAT,26611,SUKABUMI,26893,CARINGIN,17089,4643,21732
26141,JAWA BARAT,26611,SUKABUMI,26844,CIRACAP,12743,12957,25700
26141,JAWA BARAT,26611,SUKABUMI,27020,CIAMBAR,14021,4480,18501
26141,JAWA BARAT,26611,SUKABUMI,26986,CURUG KEMBAR,8977,6652,15629
26141,JAWA BARAT,26611,SUKABUMI,27013,CIMANGGU,7518,2940,10458
26141,JAWA BARAT,26611,SUKABUMI,26999,CIDADAP,5974,4702,10676
26141,JAWA BARAT,26611,SUKABUMI,26932,SUKALARANG,10061,7749,17810
26141,JAWA BARAT,26611,SUKABUMI,26903,SUKABUMI,19933,6929,26862
26141,JAWA BARAT,26611,SUKABUMI,26926,CIREUNGHAS,11934,3966,15900
26141,JAWA BARAT,26611,SUKABUMI,26966,GEGER BITUNG,13345,6643,19988
26141,JAWA BARAT,26611,SUKABUMI,26837,CIBITUNG,7843,4725,12568
26141,JAWA BARAT,26611,SUKABUMI,26861,CICANTAYAN,22413,6537,28950
26141,JAWA BARAT,26611,SUKABUMI,26993,CIDOLOG,5690,4355,10045
26141,JAWA BARAT,26611,SUKABUMI,26947,PURABAYA,12734,7994,20728
26141,JAWA BARAT,26611,SUKABUMI,26955,NYALINDUNG,17027,8251,25278
26141,JAWA BARAT,26611,SUKABUMI,26853,GUNUNG GURUH,16696,10206,26902
26141,JAWA BARAT,26611,SUKABUMI,26825,SURADE,22275,13833,36108
26141,JAWA BARAT,26611,SUKABUMI,27004,TEGALBULEUD,10384,8152,18536
26141,JAWA BARAT,26611,SUKABUMI,26939,PABUARAN,13497,5910,19407
26141,JAWA BARAT,26611,SUKABUMI,26699,CIKEMBAR,30001,14115,44116
26141,JAWA BARAT,26611,SUKABUMI,26688,WARUNG KIARA,19109,9274,28383
26141,JAWA BARAT,26611,SUKABUMI,26817,KALIBUNDER,9238,3862,13100
26141,JAWA BARAT,26611,SUKABUMI,26974,SAGARANTEN,16677,9050,25727
26141,JAWA BARAT,26611,SUKABUMI,26645,CISOLOK,17889,14646,32535
26141,JAWA BARAT,26611,SUKABUMI,26676,JAMPANG TENGAH,21654,12415,34069
26141,JAWA BARAT,26611,SUKABUMI,26776,KALAPA NUNGGAL,17602,4919,22521
26141,JAWA BARAT,26611,SUKABUMI,26637,BANTAR GADUNG,10444,5410,15854
26141,JAWA BARAT,26611,SUKABUMI,26746,PARAKAN SALAK,16409,4586,20995
26141,JAWA BARAT,26611,SUKABUMI,26628,CIKAKAK,10342,7104,17446
26141,JAWA BARAT,26611,SUKABUMI,26621,SIMPENAN,16730,9556,26286
26141,JAWA BARAT,26611,SUKABUMI,26657,CIKIDANG,16104,9787,25891
26141,JAWA BARAT,26611,SUKABUMI,26791,WALURAN,8082,5091,13173
26141,JAWA BARAT,27026,CIANJUR,27261,TANGGEUNG,13459,8823,22282
26141,JAWA BARAT,26611,SUKABUMI,26612,PELABUHAN RATU,31467,18743,50210
26141,JAWA BARAT,27026,CIANJUR,27288,SINDANGBARANG,12606,13112,25718
26141,JAWA BARAT,26611,SUKABUMI,26720,NAGRAK,27516,15483,42999
26141,JAWA BARAT,26611,SUKABUMI,26808,CIEMAS,13933,10864,24797
26141,JAWA BARAT,26611,SUKABUMI,26797,JAMPANG KULON,14634,6655,21289
26141,JAWA BARAT,27026,CIANJUR,27027,CIANJUR,53353,32961,86314
